"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2015193","2015-07-12","250m_16_days_EVI","h12v04",2015304010134,1,6570
"A2015209","2015-07-28","250m_16_days_EVI","h12v04",2015304025740,1,5957
"A2015225","2015-08-13","250m_16_days_EVI","h12v04",2015305194647,1,5875
"A2015241","2015-08-29","250m_16_days_EVI","h12v04",2015305210815,1,5810
"A2015257","2015-09-14","250m_16_days_EVI","h12v04",2015306150707,1,5784
"A2015273","2015-09-30","250m_16_days_EVI","h12v04",2015307053927,1,5507
"A2015289","2015-10-16","250m_16_days_EVI","h12v04",2015317212015,1,3572
"A2015305","2015-11-01","250m_16_days_EVI","h12v04",2015335130636,1,2877
"A2015321","2015-11-17","250m_16_days_EVI","h12v04",2015343140420,1,2489
"A2015337","2015-12-03","250m_16_days_EVI","h12v04",2016004171623,1,2987
"A2015353","2015-12-19","250m_16_days_EVI","h12v04",2018222150652,1,2775
"A2016001","2016-01-01","250m_16_days_EVI","h12v04",2016029064315,1,3342
"A2016017","2016-01-17","250m_16_days_EVI","h12v04",2016035114901,1,2841
"A2016033","2016-02-02","250m_16_days_EVI","h12v04",2016050030034,1,3409
"A2016049","2016-02-18","250m_16_days_EVI","h12v04",2016109133553,1,1574
"A2016065","2016-03-05","250m_16_days_EVI","h12v04",2016111112452,1,2736
"A2016081","2016-03-21","250m_16_days_EVI","h12v04",2017097232858,1,2463
"A2016097","2016-04-06","250m_16_days_EVI","h12v04",2016114040942,1,3332
"A2016113","2016-04-22","250m_16_days_EVI","h12v04",2016130115751,1,3138
"A2016129","2016-05-08","250m_16_days_EVI","h12v04",2016147113010,1,3790
"A2016145","2016-05-24","250m_16_days_EVI","h12v04",2016166160424,1,5076
"A2016161","2016-06-09","250m_16_days_EVI","h12v04",2016184000509,1,6452
"A2016177","2016-06-25","250m_16_days_EVI","h12v04",2016200095739,1,7203
"A2016193","2016-07-11","250m_16_days_EVI","h12v04",2016215085230,1,6557
"A2016209","2016-07-27","250m_16_days_EVI","h12v04",2016229083158,1,6964
"A2016225","2016-08-12","250m_16_days_EVI","h12v04",2016243085451,1,6400
"A2016241","2016-08-28","250m_16_days_EVI","h12v04",2016263150714,1,6711
"A2016257","2016-09-13","250m_16_days_EVI","h12v04",2016274150402,1,5623
"A2016273","2016-09-29","250m_16_days_EVI","h12v04",2016292070900,1,4592
"A2016289","2016-10-15","250m_16_days_EVI","h12v04",2016306040209,1,3206
"A2016305","2016-10-31","250m_16_days_EVI","h12v04",2016322044918,1,3124
"A2016321","2016-11-16","250m_16_days_EVI","h12v04",2016340093917,1,2810
"A2016337","2016-12-02","250m_16_days_EVI","h12v04",2016357042618,1,3967
"A2016353","2016-12-18","250m_16_days_EVI","h12v04",2017010085957,1,2547
"A2017001","2017-01-01","250m_16_days_EVI","h12v04",2017020221412,1,2455
"A2017017","2017-01-17","250m_16_days_EVI","h12v04",2017034073739,1,4282
"A2017033","2017-02-02","250m_16_days_EVI","h12v04",2017053061222,1,2674
"A2017049","2017-02-18","250m_16_days_EVI","h12v04",2017066032813,1,3243
