# xllcorner: -5913260.24
# yllcorner: 4729959.52
# cellsize: 231.656358264
# nrows: 1
# ncols: 1
# band: 250m_16_days_NDVI
# units: NDVI ratio - No units
# scale: 0.0001
# latitude: 42.5378
# longitude: -72.1715
# site: HarvardForest_NDVI
# product: MOD13Q1
# start: 13973
# end: 17787
# complete: TRUE
modis_date,calendar_date,band,tile,proc_date,pixel,data
A2018065,2018-03-06,250m_16_days_NDVI,h12v04,2018082151717,1,3809
A2018081,2018-03-22,250m_16_days_NDVI,h12v04,2018097234142,1,6697
A2018097,2018-04-07,250m_16_days_NDVI,h12v04,2018113234211,1,5753
A2018113,2018-04-23,250m_16_days_NDVI,h12v04,2018129235823,1,6052
A2018129,2018-05-09,250m_16_days_NDVI,h12v04,2018151110658,1,8363
A2018145,2018-05-25,250m_16_days_NDVI,h12v04,2018162000932,1,8745
A2018161,2018-06-10,250m_16_days_NDVI,h12v04,2018177235723,1,8937
A2018177,2018-06-26,250m_16_days_NDVI,h12v04,2018197102904,1,9321
A2018193,2018-07-12,250m_16_days_NDVI,h12v04,2018210001425,1,9030
A2018209,2018-07-28,250m_16_days_NDVI,h12v04,2018227125035,1,8957
A2018225,2018-08-13,250m_16_days_NDVI,h12v04,2018241235601,1,9020
